,punjabi_text,result
1109,"ਰਚਨਾਤਮਕਤਾ ? ਹਾਂ , ਮੈਂ ਨਵੇਂ ਕੋਡ ਬਣਾ ਸਕਦਾ ਹਾਂ , ਕੀ  ਰਚਨਾਤਮਕਤਾ ਨਹੀਂ ਹੈ ?",1
1110,ਉਸਦੀ ਕਲਾ ਬਹੁਤ ਮਾੜੀ ਹੈ ਕਿ  ਮੈਨੂੰ ਸਰੀਰਕ ਤੌਰ ਤੇ ਦੁਖੀ ਕਰਦਾ ਹੈ !,1
1111,ਤਸਵੀਰ ਇੰਨੀ ਪਿੱਠੀ ਹੈ ਕਿ ਮੈਨੂੰ  ਦੇ ਅਰਥਾਂ ਨੂੰ   ਦਾਰਸ਼ਨਿਕ ਦੀ ਜ਼ਰੂਰਤ ਹੈ .,1
1112,ਮੈਂ ਸੋਚਦਾ ਹਾਂ ਕਿ ਇੱਕ ਸੁਸਤ ਦੇ ਆਲਸੀ ਰਿੱਛ ਦੇ ਤੌਰ ਤੇ   ਬਾਰੇ ਜਿੰਨਾ !,1
1113,"ਫਿਲਮ ਦੇ ਡਾਇਰੈਕਟਰ ਨੇ ਅਚੰਭੇ ਕੀਤੇ  , ਕਹਾਣੀ ਇੰਨੀ ਘੁੰਮ  ਹੈ ਕਿ ਦਰਸ਼ਕਾਂ ਦਾ ਦਿਮਾਗ ਜ਼ਰੂਰ ਦਾਨ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ .",1
1114,"ਥਕਾਵਟ ਨੂੰ ਹਿਲਾਓ , ਹਾਸੇ ਦੀ ਲਹਿਰ ਨੂੰ ਚੁੱਕੋ ,   ਤੰਦਰੁਸਤੀ ਦੀ ਤੰਦਰੁਸਤੀ ਫੈਲਾਓ",0
1115,``  ਡਰਾਇੰਗ ਬਹੁਤ ਮਾੜੀ ਹੈ ਕਿ ਮੈਂ  ਨੂੰ ਕਲਾ ਦੇ ਨਿਰਾਦਰ ਮੰਨਦਾ ਹਾਂ . '',1
1116,"ਚਾਹ ਦੀ ਭਾਫ਼ ਵਿਚ ਪੈਦਾ ਹੋਏ ਸੁਪਨੇ , ਜੀਵਨ ਦੇ ਖੁੱਲ੍ਹੇ ਅਸਮਾਨ ਨੂੰ ਛੂਹਣ",0
1117,ਕਾਸ਼ ਕਿ ਮੈਂ ਉਨੀ ਪ੍ਰਤਿਭਾਵਾਨ ਹੁੰਦਾ ਕਿਉਂਕਿ ਮੇਰਾ ਪੰਜ-ਸਾਲ-ਸਾਲਾ ਬੱਚਾ ਮੇਰੇ ਪੰਜ-ਸਾਲ-ਬਖਸ਼ਣ ਵਾਲੇ ਬੱਚੇ ਦੀ ਡਰਾਇੰਗ ਵਿੱਚ ਵੇਖਿਆ ਜਾਂਦਾ ਹੈ,1
1118,ਕੀ  ਕਲਾ ਜਾਂ ਕੋਈ ਮੰਤਰ ਹੈ ?,1
1119,"ਦੇ ਸਾਹਮਣੇ , ਮਨੁੱਖਾਂ ਦੀ ਬੁੱਧੀ ਨੇ ਅਲੋਪ ਹੋਣ ਦੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ ਹੈ , ਹੁਣ  ਕਿਸੇ ਵੀ ਵਰਤੋਂ ਦੀ ਨਹੀਂ ਹੈ !",1
1120,"ਤੁਸੀਂ ਇੰਨੀ ਹੌਲੀ ਹੌਲੀ ਛਾਲ ਰਹੇ ਹੋ , ਜਿਵੇਂ ਜ਼ਮੀਨ ਨਾਲ ਚਿਪਕਿਆ ਹੋਇਆ .",1
1121,"ਮਹਿੰਗਾਈ ਹੈ ,  ਸਿਰਫ ਅਮੀਰ ਲੋਕਾਂ ਨੂੰ ਲਾਭ ਪਹੁੰਚਾਉਣ ਦਾ ਤਰੀਕਾ ਹੈ , ਗਰੀਬਾਂ  ਜੀਉਣਾ ਮੁਸ਼ਕਲ ਹੋ ਗਿਆ ਹੈ .",1
1122,"ਫੁੱਲਾਂ ਦੀ ਧੁੱਪ ਸਿੱਖੋ , ਮੁਸਕਰਾਹਟ ਨਾਲ ਦੁਨੀਆ ਨੂੰ ਰੰਗ ਦਿਓ",0
1123,"ਮੈਂ ਕਦੇ ਵੀ ਕਿਸੇ ਨਾਲ ਬੁਰਾ ਨਹੀਂ ਸੋਚਦਾ , ਮੈਂ ਸਾਰਿਆਂ  ਚੰਗਾ ਚਾਹੁੰਦਾ ਹਾਂ .",1
1124,"ਰੋਜ਼ ਕੁਝ ਨਵਾਂ ਸਿੱਖੋ , ਗਿਆਨ ਦੀ ਰੌਸ਼ਨੀ ਰੱਖੋ",0
1125,ਡਰਾਇੰਗ ਇੱਕ ਡਰਾਉਣੀ ਫਿਲਮ ਦੇ ਸੀਨ ਦੀ ਤਰ੍ਹਾਂ ਦਿਖਾਈ ਦਿੰਦਾ ਹੈ !,1
1126,`` ਮੈਂ ਹੈਰਾਨ ਹਾਂ ਕਿ ਤੁਸੀਂ  ਨੂੰ ਬਣਾਉਣ ਦਾ ਫ਼ੈਸਲਾ ਕੀਤਾ . '',1
1127,"ਉਥੇ ਕੀ ਹੈ ,   ਦੀਆਂ ਅਸੀਸਾਂ ਨੂੰ ਪੂਰਾ ਕਰੋ",0
1128,"ਪੁਰਸਕਾਰਾਂ ਨੂੰ ਲੈਂਦੇ ਸਮੇਂ ,  ਬਹੁਤ ਸਾਰੇ ਭਾਸ਼ਣ ਦਿੰਦੇ  ,   ਪ੍ਰਸ਼ੰਸਕਾਂ ਨੂੰ ਸਮਾਂ ਨਾ ਦੇਣ ਦੇ ਅਯੋਗ !",1
1129,"ਮਿੱਟੀ ਦੀ ਖੁਸ਼ਬੂ ਵਿੱਚ ਡੁੱਬੇ ਹੋਏ , ਪਿੰਡ ਦੀਆਂ ਯਾਦਾਂ ਦਿਲ ਨੂੰ ਛੂਹਦੀਆਂ",0
1130,ਪੇਂਟਿੰਗ ਦੇ ਰੰਗ ਇੰਨੇ ਤੰਗ  ਕਿ ਅੱਖਾਂ  ਜਾਣਗੀਆਂ .,1
1131,ਗਾਣਾ ਬਹੁਤ ਬੇਕਾਰ ਹੈ ਕਿ  ਨੂੰ ਸ਼ਬਦਾਂ ਵਿਚ ਬਿਆਨ ਨਹੀਂ ਕੀਤਾ ਜਾ ਸਕਦਾ .,1
1132,ਕੀ ਹੋਵੇਗਾ ਜੇ ਇੰਨਾ ਪੈਸਾ ਦੇਣ ਤੋਂ ਬਾਅਦ ਵੀ ਕੋਈ ਨਹੀਂ ਪਸੰਦ ਕਰਦਾ ?,1
1133,"ਜ਼ਿੰਦਗੀ ਇੱਕ ਯਾਤਰਾ ਹੈ ,  ਵਾਰੀ ਤੇ ਇੱਕ ਨਵਾਂ ਸੀਨ ਹੈ , ਹੱਸਦਾ ਹੈ ਅਤੇ ਅਨੰਦ ਲੈਂਦਾ ਹੈ",0
1134,"ਮਨੁੱਖ , ਤੰਦਰੁਸਤੀ ਦਾ ਜੋਸ਼ ਮੇਰੇ ਸਿਰ ਨਾਲ ਬੋਲ ਰਿਹਾ ਹੈ , ਹੁਣ ਮੈਂ ਆਪਣੇ ਸੁਪਨੇ ਵਿਚ ਕੰਮ ਕਰਦਾ ਹਾਂ .",1
1135,ਲੋਕਾਂ ਨੂੰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਆਪਣੇ ਬਾਰੇ ਝੂਠ ਬੋਲਣ ਵਿਚ ਕੋਈ ਸਮੱਸਿਆ ਨਹੀਂ ਹੈ !,1
1136,"ਅਭਿਨੇਤਰੀਆਂ ਨੂੰ ਤਾੜੀਆਂ ਨਹੀਂ ਮਾਰਨੀ ਚਾਹੀਦੀ , ਉਨ੍ਹਾਂ ਦੀ ਨੌਕਰੀ ਸਿਰਫ ਦਿਖਾਉਣ  ਹੈ !",1
1137,"ਤੁਸੀਂ ਇੰਨੇ ਸਮੇਂ  ਖੇਡ ਰਹੇ ਹੋ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਤੁਹਾਡਾ ਸਮਾਂ ਲੰਘ ਗਿਆ ਹੈ , ਆਲਸੀ ਆਦਮੀ ਵਾਂਗ .",1
1138,ਅੱਜ ਮੈਂ ਪੀਈ ਕਲਾਸ ਵਿਚ ਬਹੁਤ ਹੱਸ ਰਿਹਾ ਹਾਂ ਕਿ ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਮੇਰਾ ਪੇਟ ਦੁਖੀ ਹੋ ਰਿਹਾ ਹੈ !,1
1139,ਬਣਾਉਣ - ਜਿਵੇਂ ਅਸੀਂ ਸਾਰੇ  ਵਿੱਚ ਆਪਣੀਆਂ ਯੋਜਨਾਵਾਂ ਨੂੰ ਹਮੇਸ਼ਾਂ ਰੱਖਦੇ ਹਾਂ .,1
1140,ਪੇਂਟਿੰਗ ਇੰਨੀ ਯਥਾਰਥਵਾਦੀ ਹੈ ਕਿ ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਜਿਵੇਂ  ਸਾਹ ਲੈਣਾ . ( ਮਾੜੀ ਪੇਂਟਿੰਗ  ),1
1141,ਅਸੀਂ ਕਿਵੇਂ ਭਾਸ਼ਾ ਤੋਂ ਬਿਨਾਂ  ਜਾਵਾਂਗੇ ?,1
1142,"ਮੈਂ  ਮਸ਼ੀਨ ਨੂੰ ਜਿੰਮ ਵਿਚ ਛੂਹਦਾ ਹਾਂ ,  ਇਸਤੇਮਾਲ ਨਾ ਕਰੋ ... ਸ਼ਾਇਦ ਮੈਂ ਉਨ੍ਹਾਂ ਨੂੰ ਗ੍ਰੀਟਿੰਗ ਕਾਰਡ ਸਮਝਦਾ ਹਾਂ !",1
1143,ਤੁਹਾਡੀ ਕਲਾ ਬਹੁਤ ਖੂਬਸੂਰਤ ਹੈ ਕਿ  ਮੈਨੂੰ ਬੋਲਣ ਵਾਲਾ ਬਣਾ ਦਿੰਦਾ ਹੈ .,1
1144,"ਜੇ ਤੁਹਾਡੀ ਖੋਜ  ਨਹੀਂ ਹੁੰਦੀ , ਤਾਂ ਕੋਈ ਹੋਰ ਤੁਹਾਡੇ ਨਾਮ ਨੂੰ ਰੱਦ ਕਰਕੇ  ਦੀ ਭਾਲ ਕਰਨਾ ਜਾਰੀ ਰੱਖੇਗਾ .",1
1145,`` ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਤੁਸੀਂ  ਕੈਨਵਸ ਪੇਂਟ ਕੀਤੇ  . '',1
1146,ਤੁਹਾਡੀ ਕਾਰਗੁਜ਼ਾਰੀ ਇੰਨੀ ਮਾੜੀ ਹੈ ਕਿ ਤੁਹਾਨੂੰ ਸਰੀਰਕ ਸਿੱਖਿਆ ਦੇ ਕਲਾਸਰੂਮ ਤੋਂ ਹਟਾ ਦੇਣਾ ਚਾਹੀਦਾ ਹੈ .,1
1147,"ਡੰਬਬੈਲ ਨੂੰ ਚੁੱਕਣ ਵੇਲੇ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਜਿਵੇਂ ਕੋਈ ਨੇ ਮੈਨੂੰ ਬੰਨ੍ਹਿਆ ਹੈ ਅਤੇ ਮੈਨੂੰ ਫਾਂਸੀ ਦਿੱਤੀ ਹੋਵੇ . (  ਡੰਬਲਜ਼ ਮਹਿਸੂਸ ਕਰਦੇ  ਕਿ ਕਿਸੇ ਨੇ ਮੈਨੂੰ ਬੰਨ੍ਹਿਆ ਅਤੇ ਮੈਨੂੰ ਉਲਟਾ ਲਟਕਾਇਆ . )",1
1148,"ਕਲਪਨਾ ਦੇ ਖੰਭ ਲਗਾਓ , ਵਿਗਿਆਨ ਦੇ ਰੱਥ 'ਤੇ ਸਵਾਰ ਹੋਵੋ , ਜੀਵਨ ਬਦਲੋ",0
1149,"ਤਿਉਹਾਰ ਫੋਟੋਗ੍ਰਾਫੀ  , ਸੱਚੀ ਖੁਸ਼ੀ ਨੂੰ ਭੁੱਲਣ ਦਾ ਮੌਕਾ  ਗਿਆ ਹੈ .",1
1150,"ਮੈਂ ਸਿਰਫ ਇੱਕ ਸਾਧਨ ਹਾਂ , ਤੁਸੀਂ ਜੋ ਵੀ ਚਾਹੁੰਦੇ ਹੋ ਬਣਾ ਸਕਦੇ ਹੋ .",1
1151,"ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ   .ਟ ਤੋਂ ਬਾਅਦ , ਅੱਜ ਸ਼ਾਮ ਰਾਤ ਦੇ ਖਾਣੇ  ਕੁਝ ਵਾਧੂ ਖਾਣ ਦੇ ਯੋਗ ਹਾਂ .",1
1152,ਤੁਹਾਡੀ ਡਰਾਇੰਗ ਇੰਨੀ ਮਾੜੀ ਹੈ ਕਿ ਮੈਂ ਤੁਹਾਨੂੰ ਕੁਝ ਸੁਝਾਅ ਵੀ ਨਹੀਂ ਦੇ ਸਕਦਾ,1
1153,ਗੁਜਰਾਤ ਦਾ ਸਭਿਆਚਾਰ ਅਮੀਰ ਅਤੇ ਵਿਭਿੰਨ ਹੁੰਦਾ ਹੈ,0
1154,"ਕੁਦਰਤ ਦੀ ਗੋਦ ਵਿਚ ਸ਼ਾਂਤੀ ਪਾਓ , ਜ਼ਿੰਦਗੀ ਦੇ ਤੱਤ ਤੇ ਗੌਰ ਕਰੋ",0
1155,"ਤੁਹਾਡੀ ਡਰਾਇੰਗ ਦੇ ਮੁਕਾਬਲੇ , ਮੇਰਾ 3 ਸਾਲਾ ਬੱਚਾ ਵੀ ਬਿਹਤਰ ਤਸਵੀਰ ਬਣਾਉਂਦਾ ਹੈ .",1
1156,"ਇੰਸਟਾਗ੍ਰਾਮ ਕਹਾਣੀ 'ਤੇ  ਕੁਝ ਰੱਖੋ ,   ਵਿੱਚ ਕੁਝ ਵੀ ਨਹੀਂ ਕਰਨਾ .",1
1157,"ਜੀਵਨ ਦੀ ਕਿਤਾਬ ਦੇ ਲਹਿਰਾਂ , ਅਣਗਿਣਤ ਸੁਪਨਿਆਂ ਦੇ ਰੰਗੀਨ ਬਿਰਤਾਂਤ",0
1158,ਖਿਡਾਰੀ ਚਲਾ ਰਹੇ  ਜਿਵੇਂ ਕਿ ਉਨ੍ਹਾਂ ਨੂੰ ਪੂਰੀ ਜ਼ਿੰਦਗੀ  ਕਿਲੋਮੀਟਰ ਨਹੀਂ ਚਲਾ  .,1
1159,"ਅਧਿਆਪਕ ਕਹਿੰਦੇ  ਕਿ ਚੱਲ ਰਹੇ ਸਰੀਰ ਨੂੰ ਤੰਦਰੁਸਤ ਰੱਖਦਾ ਹੈ ,  ਮੈਂ ਮਹਿਸੂਸ ਕਰਦਾ ਹਾਂ",1
1160,ਮਸ਼ੀਨਾਂ ਇੰਨੀਆਂ ਪੁਰਾਣੇ  ਕਿ ਮੈਂ ਉਨ੍ਹਾਂ ਦੀ  ਵਾਰ ਤੋੜਨ ਦੀ ਉਡੀਕ ਕਰਦਾ ਹਾਂ .,1
1161,"ਫੋਟੋਸ਼ਾਪ ਵਿੱਚ ਜ਼ਿੰਦਗੀ ਨੂੰ ਬਦਲਦੇ  , ਸਚਮੁੱਚ ਕੁਝ ਨਹੀਂ ਕਰਦੇ .",1
1162,"ਸਿਰਫ ਡਾਇਰੈਕਟਰ ਦੇ ਇਸ਼ਾਰੇ 'ਤੇ ਨੱਚਦੇ  , ਉਨ੍ਹਾਂ ਕੋਲ ਕੋਈ ਪਛਾਣ ਨਹੀਂ ਹੈ !",1
1163,ਮੈਂ  - ਮਾੜੀ ਥਾਂ 'ਤੇ  ਨਵਾਂ ਪਹਿਲੂ ਦਿੱਤਾ ਹੈ,1
1164,ਵਿਚ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸਮਾਂ ਲਗਾ ਕੇ  ਧੋਣਾ ਬਿਹਤਰ ਸੀ !,1
1165,ਦੇ ਵਿਕਾਸ ਵਿਚ ਨੈਤਿਕਤਾ ਦੀ ਸੰਭਾਲ ਕਰਨਾ ਮਹੱਤਵਪੂਰਨ ਹੈ !,1
1166,"ਛੋਟੀ ਜਿਹੀ ਖੁਸ਼ੀ ਵਿਚ ਬਹੁਤ ਆਰਾਮਦਾਇਕ ਹੈ , ਉਨ੍ਹਾਂ ਨੂੰ ਲੱਭਣਾ ਸਿੱਖੋ",0
1167,"ਜੇ ਤੁਸੀਂ  ਛੋਟਾ ਜਿਹਾ ਘਰੇਲੂ ਕੰਮ ਕਰਦੇ ਹੋ , ਤਾਂ  ਆਪਣੇ ਹੱਥ ਦੁਖੀ ਕਰਨਾ ਸ਼ੁਰੂ ਕਰਦੇ  , ਪਤਾ ਨਹੀਂ ਕੀ ਕਰਨਾ ਹੈ !",1
1168,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਦਿਖਾਓ ,  ਜ਼ਿੰਦਗੀ ਵਿਚ ਛੁਪਾਓ .",1
1169,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੇਰਾ ਸਰੀਰ ਯੋਗਾ ਕਲਾਸ ਵਿਚ ਇੰਨਾ ਲਚਕਦਾਰ  ਜਾਵੇਗਾ ਕਿ ਮੈਂ ਆਪਣੇ  ਨੂੰ ਬੰਡਲ ਵਿਚ ਲੈ ਸਕਾਂਗਾ !,1
1170,ਅਜਿਹੇ ਮਹਾਨ ਅਦਾਕਾਰ  ਜੋ ਸ਼ਾਹਰੁਖ ਖਾਨ ਵੀ  ਦੇ ਸਾਹਮਣੇ  ਰਹੇ  !,1
1171,"ਕੋਸ਼ਿਸ਼  ਨਵੀਂ ਸ਼ੁਰੂਆਤ ਹੁੰਦੀ ਹੈ , ਹਾਰ ਨੂੰ ਸਵੀਕਾਰ ਨਹੀਂ ਕਰਦੇ",0
1172,", ਜਿਸਦਾ ਮੈਂ ਜੰਗਲ ਵਿਚ ਇੰਨਾ ਜ਼ਿਆਦਾ ਘੁੰਮਦਾ ਹਾਂ ,   ਵਿਖਾਵਾ  ਰਿਹਾ ਹੈ ,  ਵਿਚ ਮੈਂ ਸਾਹਸ  ਬਹਾਨੇ ਭਾਲ ਰਿਹਾ ਹਾਂ .",1
1173,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਸਾਰੇ ਵੱਡੇ ਪ੍ਰੇਰਕ ਬੋਲਣ ਵਾਲੇ , ਆਪਣੀ ਜ਼ਿੰਦਗੀ ਵਿਚ ਕੋਈ ਪ੍ਰੇਰਣਾ ਨਹੀਂ ਹੈ !",1
1174,"ਦੂਜਿਆਂ ਦੀ  ਕਰੋ , ਤੁਹਾਨੂੰ ਜ਼ਿੰਦਗੀ ਦਾ  ਆਰਾਮ ਮਿਲੇਗਾ",0
1175,"ਪ੍ਰਯੋਗਾਂ ਦੀ ਦੁਨੀਆ ਵਿਚ ਰਾਮੋ , ਖੋਜੀਆਂ ਦੀ  ਦੀਵਾ ਨੂੰ ਰੌਸ਼ਨੀ ਦਿਓ , ਨਵਾਂ ਜਾਣੋ",0
1176,ਨਾਲ ਗੱਲ ਕਰਨਾ ਦਿਮਾਗ ਨੂੰ ਖਰਾਬ  ਸਕਦਾ ਹੈ !,1
1177,"ਮੈਡਮ ,  ਇੰਨੀ ਲੰਬੇ ਖੜੇ ਹੋਣ  ਕਹਿ ਰਹੀ ਹੈ ਕਿ ਅਸੀਂ  ਸਕ੍ਰੀਕ੍ਰੋ   ਹਾਂ !",1
1178,`` ਮੈਂ  ਕਹਾਣੀ ਨੂੰ ਮਹਿਸੂਸ ਕੀਤਾ ਕਿ ਕਿਸੇ ਵੀ ਕਿਤਾਬ ਨੂੰ ਛੂਹਣ ਤੋਂ ਪਹਿਲਾਂ ਮੈਂ ਹੁਣ ਦਸਤਾਨੇ ਪਹਿਨਾਂਗਾ ! `` ( ਜਦੋਂ ਕਹਾਣੀ ਬਹੁਤ ਬੋਰਿੰਗ ਹੁੰਦੀ ਹੈ ),1
1179,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਪੀਈ ਕਲਾਸ ਵਿਚ ਇੰਨਾ ਹੱਤਿਆ  ਲੈਂਦਾ ਹਾਂ ਕਿ ਮੈਂ ਅਗਲੇ ਡਬਲਯੂਡਬਲਯੂਈ ਮੈਚ ਦਾ ਹਿੱਸਾ ਹੋ ਸਕਦਾ ਹਾਂ !,1
1180,ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਲੋਕ ਮੈਨੂੰ ਇੱਕ ਅਭਿਨੇਤਰੀ ਜਾਂ ਸਿਰਫ ਇੱਕ  ਕੁੜੀ ਕਹਿੰਦੇ  .,1
1181,`` ਕੀ  ਕੋਈ '' ਸਪਾਂਸਰ `` ਪੋਸਟ ਹੈ ? '',1
1182,"ਤੁਹਾਡੇ ਪੇਂਟਿੰਗ ਵਿੱਚ ਕੋਈ ਭਾਵਨਾ ਨਹੀਂ ਹੈ ,  ਸਿਰਫ ਰੰਗਾਂ ਦਾ ਸਮੂਹ ਹੈ .",1
1183,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੇਰੇ ਕੋਲ ਮੇਰੇ ਹੱਥ ਵਿਚ ਕਲਾ ਦੀ ਬਜਾਏ ਆਲੂ ਉਗਾਉਣ ਦੀ ਯੋਗਤਾ ਹੈ .,1
1184,"ਕਵਿਤਾ ਨੂੰ ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ  ਹਿਲਾਇਆ ਗਿਆ ,  ਨਾ ਕਰੋ ਕਿ ਤੁਹਾਡਾ ਕੀ  ਹੈ .",1
1185,"ਸੂਰਜ ਡੁੱਬਣ ਤੋਂ ਬਾਅਦ ਤਾਰਿਆਂ ਦਾ ਫਲਿੱਕਰ , ਰਾਤ ​​ਨੂੰ ਵੀ ਸੁਪਨਿਆਂ ਦੀ ਰੌਸ਼ਨੀ ਵੀ",0
1186,"ਰੋਜ਼ ਕੁਝ ਨਵਾਂ ਸਿੱਖੋ , ਗਿਆਨ ਦੀ ਰੌਸ਼ਨੀ ਰੱਖੋ",0
1187,"ਤੁਹਾਨੂੰ ਆਪਣੀ ਡਰਾਇੰਗ ਨੂੰ ਇੱਕ ਹਨੇਰੇ ਵਾਲੇ ਕਮਰੇ ਵਿੱਚ ਰੱਖਣਾ ਚਾਹੀਦਾ ਹੈ , ਤਾਂ ਜੋ ਲੋਕ ਆਪਣੀਆਂ ਕਮੀਆਂ ਨਾ ਵੇਖੇ .",1
1188,ਕੀ ਬਹੁਤ ਸਾਰੀਆਂ ਲਾਈਨਾਂ ਆਖਰਕਾਰ ਬਣਾਏਗੀ ?,1
1189,"ਛੋਟੀਆਂ ਖ਼ੁਸ਼ੀਆਂ ਨੂੰ  ੱਕੋ ,   ਕੀਮਤੀ ਖਜ਼ਾਨਾ ਹੈ , ਖੁੱਲ੍ਹ ਕੇ ਜੀਉਂਦਾ ਹੈ",0
1190,"ਜ਼ਿੰਦਗੀ ਦੇ ਤੌਰ ਤੇ , ਹੱਸਣ , ਸੁਪਨਿਆਂ ਵੱਲ ਵੇਖੋ , ਸੁੰਦਰ ਯਾਦਾਂ ਬਣਾਓ",0
1191,"ਚੋਣ  ਮੌਕੇ , ਬਿਹਤਰ ਲੀਡਰਸ਼ਿਪ ਦੀ ਚੋਣ ਕਰੋ",0
1192,ਤੁਹਾਡੀ ਕ੍ਰਿਕਟ ਨੂੰ ਖੇਡਣਾ ਬਹੁਤ ਬੁਰਾ ਹੈ ਕਿ ਗੇਂਦ ਤੁਹਾਡੇ ਵੱਲ  ਤੋਂ ਪਹਿਲਾਂ ਸੀਮਾ ਨੂੰ ਮਾਰ ਦਿੰਦੀ ਹੈ .,1
1193,ਮੈਂ ਆਧੁਨਿਕ ਕਲਾ ਦੇ ਰੂਪ ਵਿੱਚ ਆਪਣੀ ਡਰਾਇੰਗ ਤੋਂ ਪਰਹੇਜ਼ ਕਰਦਾ ਹਾਂ .,1
1194,ਸਮਾਜ ਸ਼ਾਸਤਰ ਵਿੱਚ ਨਿੱਜੀ ਵਿਕਾਸ - ਕੀ ਕੋਈ ਪ੍ਰਕਿਰਿਆ ਹੈ ਜਿਸ ਵਿੱਚ  ਕਿਸੇ ਦੇ ਵਿਕਾਸ ਵਿੱਚ ਵਿਘਨ ਹੁੰਦਾ ਹੈ ?,1
1195,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਸਰੀਰਕ ਸਿੱਖਿਆ ਦੇ ਕਲਾਸਰੂਮ ਵਿਚ ਵੀ ਕੁਝ ਮਾਨਸਿਕ ਸ਼ਾਂਤੀ ਵੀ ਸਿਖਾਈ ਜਾਣੀ ਚਾਹੀਦੀ ਹੈ .,1
1196,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਅਮੀਰ   ,   ਜ਼ਿੰਦਗੀ ਵਿਚ ਕਰਜ਼ੇ ਵਿਚ ਹੋਣਾ .",1
1197,"ਮਿਹਨਤ ਦੇ ਸੂਰਜ ਵਿਚ ਨਹਾਓ , ਤੁਸੀਂ ਨਿਸ਼ਚਤ ਰੂਪ ਤੋਂ ਸਫਲਤਾ ਦੇ  ਨੂੰ ਸਵਾਦ ਲਓਗੇ",0
1198,"ਦੂਜਿਆਂ ਦੀਆਂ ਖੁਸ਼ੀਆਂ ਵਿਚ ਸ਼ਾਮਲ ਹੋਵੋ , ਆਪਣੇ  ਨੂੰ ਖਿੜੋ",0
1199,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਇਸਤੇਮਾਲ  ਤੋਂ ਬਾਅਦ  ਤੋਂ ਤਾਜ਼ਗੀ ਮਹਿਸੂਸ ਕਰਦਾ ਹਾਂ ਕਿ ਮੈਂ ਦੁਨੀਆ ਨੂੰ ਜਿੱਤ ਸਕਦਾ ਹਾਂ . ( ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ  ਕੰਮ  ਤੋਂ ਬਾਅਦ   ਤਾਜ਼ਗੀ ਮਹਿਸੂਸ ਕਰਦਾ ਹਾਂ ਕਿ ਮੈਂ ਦੁਨੀਆ ਨੂੰ ਲੈ ਸਕਦਾ ਹਾਂ . ),1
1200,"ਜ਼ਿੰਦਗੀ ਮਾੜੀ ਹੈ , ਤੁਹਾਨੂੰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਖੁਸ਼ ਰਹਿਣਾ ਪਏਗਾ .",1
1201,ਮੈਂ ਅਜਿਹੀ ਤਸਵੀਰ ਕੀਤੀ ਹੈ ਕਿ ਕੋਈ ਵੀ  ਗੈਲਰੀ ਵਿਚ ਜਾਣਾ ਬੰਦ  ਦੇਵੇਗਾ,1
1202,"ਮੈਂ ਆਪਣੀ ਡਰਾਇੰਗ ਨੂੰ ਅਜਾਇਬ  ਵਿੱਚ ਰੱਖਣ ਬਾਰੇ ਸੋਚ ਰਿਹਾ ਹਾਂ , ਤਾਂ ਜੋ ਲੋਕ ਹੱਸ  .",1
1203,ਦੀ ਕਲਾ ਬਹੁਤ ਵਿਲੱਖਣ ਹੈ ਕਿ ਤੁਸੀਂ  ਨੂੰ ਕਿਤੇ ਵੀ ਨਹੀਂ ਵੇਖ ਸਕੋਗੇ !,1
1204,ਮੈਂ ਹੈਰਾਨ ਹਾਂ ਕਿ ਕੀ ਕੋਈ  ਵਿੱਚ  ਸਾਰੀਆਂ ਮਸ਼ੀਨਾਂ ਦੀ ਵਰਤੋਂ ਕਰਦਾ ਹੈ .,1
1205,ਕੀ ਤੁਸੀਂ ਕਦੇ ਅਜਿਹੀ ਮਾੜੀ ਡਰਾਇੰਗ ਵੇਖੀ ਹੈ ?,1
