,guj_text,result
1319,"મને લાગે છે કે તમારું ચિત્ર હજી  અધૂરું છે , કારણ કે તેમાં રંગો સિવાય બીજું કંઈ નથી .",1
1320,"ત્યાં જે  છે તેના માટે આભારી બનો , આશીર્વાદોનો અહેસાસ કરો અને દરેક ક્ષણની પ્રશંસા કરો",0
1321,મને લાગે છે કે જીવવિજ્ .ાનનો અર્થ છે કે દિવસ-રાત વૃક્ષો અને છોડનો અભ્યાસ કરવો અને ક્યારેય  સમાયેલી પ્રજાતિઓને બચાવવા પ્રયાસ કરવો .,1
1322,"ગુરુનો પ્રકાશ જ્  ાનનો દીવો પ્રકાશિત કરશે , દરેક શિષ્યના મનમાં ફ્લોર બતાવશે",0
1323,"કવિતામાં , કવિનું  જાણીતું  હતું કે કવિતાનો અર્થ ક્યાંથી સમજી શક્યો નથી .",1
1324,દરેક તરંગને પાર કરીને અને કાયકને ફ્લોર  મૂકીને સમયનો રડરને ઓળંગી જશે,0
1325,હું ખૂબ  સમાજ કલ્યાણનું કાર્ય જાણું છું કે હું ગરીબીથી ડરતો નથી .,1
1326,"જીવન  પ્રવાસ છે , દરેક વળાંક   નવું દ્રશ્ય છે , હસવું અને આનંદ કરો",0
1327,"સૂર્યની કિરણોમાં સ્નાન કરો , અપેક્ષાઓના ફૂલો ખીલે છે , સ્મિત કરશે",0
1328,"બેલે જોયા પછી , મને લાગે છે કે હું  નૃત્ય કરી શકું છું",1
1329,"કોર્પોરેટ  છે , તે ફક્ત મોટા ઉદ્યોગપતિઓ માટે ફાયદાકારક છે , નાના વેપારીઓ માટે જીવવું મુશ્કેલ બન્યું છે .",1
1330,"માયાળુ બનો , જરૂરિયાતમંદોને  કરો ,  માનવતા છે",0
1331,"નાના પગની ટીપિંગ , ઘરના આંગણામાં ખુશીની તરંગ",0
1332,"કુચનો વિશાળ  , સોનેરી રેતીનો સમુદ્ર , જ્યાં તારાઓની દૃષ્ટિ સૂર્ય ડૂબી જાય પછી અનફર્ગેટેબલ છે",0
1333,"પુસ્તકોના પૃષ્ઠોમાં હારી , અજાયબીઓની દુનિયા જોવા માટે  [ છબી : આરામદાયક ખુરશી  બેઠેલી સુખી વ્યક્તિ પુસ્તક વાંચી રહી છે ]",0
1334,"ભૂલોથી શીખવું જોઈએ , મજબૂત હોવું જોઈએ ,  વધવું જોઈએ",0
1335,"રોજિંદા કંઈક નવું જાણો , જ્  ાનનો દીવો પ્રકાશ રાખો , અંધકારને ભૂંસી નાખો",0
1336,સમાજશાસ્ત્રમાં લોકોના વિચારો - શું કોઈ એવી જગ્યા છે કે જ્યાં દરેકનો અભિપ્રાય હંમેશાં અર્થપૂર્ણ હોય ?,1
1337,"ભૂલોથી શીખવું જોઈએ , મજબૂત હોવું જોઈએ ,  વધવું જોઈએ",0
1338,"નદીના પ્રવાહમાં પ્રવાહ , જીવનના ઉતાર -ચ  ાવને સુગમતા સાથે સામનો કરો",0
1339,"ફૂલોની તોફાન જાણો , દરેક ક્ષણે સ્મિત સાથે સ્મિત કરો",0
1340,"પ્રકૃતિને પ્રેમ કરો , તેની સંભાળ રાખો , માતા પૃથ્વીને ખુશ રાખો",0
1341,રોકાણ - ત્યાં કોઈ  છે જ્યાં હાર્યા પછી  બધું જીતે છે ?,1
1342,"પ્રામાણિકતા અને સત્યનો માર્ગ પસંદ કરો ,  વાસ્તવિક સફળતા છે",0
1343,"જૂના ઝાડની છાયામાં ચા , સમયની થાક ,  ચૂસવી",0
1344,"સમયની નદીમાં વહેતા રહો , હાર માનો નહીં , હિંમત રાખો",0
1345,અક્ષરભાષમ મંદિર  વિશ્વના સૌથી મોટા હિન્દુ મંદિરોમાંનું  છે,0
1346,"હું વિશ્વાસ કરી શકતો નથી કે તમે તેને ચિત્રકામ કહો છો , તે રંગીન કચરો છે !",1
1347,"મુશ્કેલીઓ સીડી છે , તેઓ જીવનની  ંચાઈ પ્રદાન કરશે",0
1348,"સંશોધનનો ખૂબ તણાવ છે કે ખાવાનો સ્વાદ  લેતો નથી , ફક્ત નવા સિદ્ધાંતો વિશે વિચારતા રહો .",1
1349,વિડિઓ   લનો અરીસો ચહેરા સાથે વાતો કરે છે,0
1350,ભાષા વિશે શા માટે આટલી ચર્ચા ? બધી ભાષાઓ સમાન છે !,1
1351,"સપનાને સપના આપો , તેઓ આકાશને સ્પર્શ કરશે , તેને નવી  ંચાઈએ  જશે",0
1352,"સૂર્યની કિરણોને આલિંગવું , નવા દિવસમાં જાગૃત આશાઓ",0
1353,સુરતનો હીરા ઉદ્યોગ વિશ્વમાં પ્રખ્યાત છે,0
1354,"નદીનો પ્રવાહ બનો , બીજાના જીવનને સિંચાઈ કરો",0
